ID Year,Year,ID State,State,ID Workforce Status,Workforce Status,ID Detailed Occupation,Detailed Occupation,Average Wage,Average Wage Appx MOE,Slug State
2015,"2015","04000US55","Wisconsin","true","true","254021","Librarians",38207.2385630087,10195.06067032342,"wisconsin"
2015,"2015","04000US56","Wyoming","true","true","254021","Librarians",36152.71122994652,19648.4968415608,"wyoming"
2015,"2015","04000US72","Puerto Rico","true","true","254021","Librarians",25848.298516320476,7575.142703997881,"puerto-rico"
2014,"2014","04000US01","Alabama","true","true","254021","Librarians",42567.60813453265,9677.784436100646,"alabama"
2014,"2014","04000US02","Alaska","true","true","254021","Librarians",63602.72197962154,24292.351334698822,"alaska"
2014,"2014","04000US04","Arizona","true","true","254021","Librarians",38535.14742698192,14184.738956977582,"arizona"
2014,"2014","04000US05","Arkansas","true","true","254021","Librarians",40409.95601659751,14055.859406519025,"arkansas"
2014,"2014","04000US06","California","true","true","254021","Librarians",46127.883260783536,5947.119528940869,"california"
2014,"2014","04000US08","Colorado","true","true","254021","Librarians",37238.488386891506,10765.016841928353,"colorado"
2014,"2014","04000US09","Connecticut","true","true","254021","Librarians",50120.59726027397,14367.336763627269,"connecticut"
2014,"2014","04000US10","Delaware","true","true","254021","Librarians",49696.42880794702,27852.184343517674,"delaware"
2014,"2014","04000US11","District of Columbia","true","true","254021","Librarians",71314.5530726257,22996.80592162684,"district-of-columbia"
2014,"2014","04000US12","Florida","true","true","254021","Librarians",40416.10527115297,6244.277415491737,"florida"
2014,"2014","04000US13","Georgia","true","true","254021","Librarians",43110.21036814425,8570.162593657944,"georgia"
2014,"2014","04000US15","Hawaii","true","true","254021","Librarians",53099.755405405405,21620.148561640093,"hawaii"
2014,"2014","04000US16","Idaho","true","true","254021","Librarians",28928.970616113744,13203.792420036967,"idaho"
2014,"2014","04000US17","Illinois","true","true","254021","Librarians",40705.26817309742,7422.601697045754,"illinois"
2014,"2014","04000US18","Indiana","true","true","254021","Librarians",36735.97132414956,9279.793291746751,"indiana"
2014,"2014","04000US19","Iowa","true","true","254021","Librarians",32894.912807881774,14004.501433782765,"iowa"
2014,"2014","04000US20","Kansas","true","true","254021","Librarians",34411.6123655914,12131.646456068,"kansas"
2014,"2014","04000US21","Kentucky","true","true","254021","Librarians",44903.971062882585,12072.657704321604,"kentucky"
2014,"2014","04000US22","Louisiana","true","true","254021","Librarians",39633.86336996337,8622.573975796022,"louisiana"
2014,"2014","04000US23","Maine","true","true","254021","Librarians",32948.18469656992,17920.686312040456,"maine"
2014,"2014","04000US24","Maryland","true","true","254021","Librarians",57222.79817799579,10990.780962778865,"maryland"
2014,"2014","04000US25","Massachusetts","true","true","254021","Librarians",41988.59846636459,8766.523308046351,"massachusetts"
2014,"2014","04000US26","Michigan","true","true","254021","Librarians",37568.27851458886,9357.182564072578,"michigan"
2014,"2014","04000US27","Minnesota","true","true","254021","Librarians",40840.986309350425,10161.332670456295,"minnesota"
2014,"2014","04000US28","Mississippi","true","true","254021","Librarians",37010.85212569316,10767.572616500944,"mississippi"
2014,"2014","04000US29","Missouri","true","true","254021","Librarians",36948.72212336892,9110.59035831166,"missouri"
2014,"2014","04000US30","Montana","true","true","254021","Librarians",33306.26118067979,18161.111776893023,"montana"
2014,"2014","04000US31","Nebraska","true","true","254021","Librarians",28396.316017316018,16574.878698168282,"nebraska"
2014,"2014","04000US32","Nevada","true","true","254021","Librarians",50704.092651757186,24554.74319333991,"nevada"
